작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
hmjt*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230628,5,,오 생각보다 너무 좋은데요~ 집에 있던 구형 쓰다가 고장이 나서 구매해 봤습니다 작고 가볍고 성능도 그렇고 너무 좋네요 고장만 안났으면 좋겠네요 추천 합니다,0
hyun*****,헬베이프 젤로: 반타그레이,20230714,5,,출력 아~주 좋습니다 맛표현 매~우 좋습니다 배터리도 훌~륭합니다 디자인도 너~무좋아요 이거로 당분간 정착합니다 후...,0
peri******,헬베이프 젤로: 블랙 초콜렛,20230820,5,,훌륭한 제품과 가격 빠른배송 전부 만족합니다,0
dara****,헬베이프 젤로: 달리아 초콜렛,20230814,4,,누수 없는 건 정말 좋은데 캡이 진짜 약하긴 하네요ㅠ 어디 떨군적도 없는데 벌써 금이 갔어요...!,0
goah****,헬베이프 젤로: 블러드 샷,20230731,5,,아무이상없이 지금까지도 너무잘쓰고있습니다 ㅎㅎ,0
sm****,헬베이프 젤로: 블루스카이,20230716,5,,단맛표현은 덜하지만 누수도 없이 잘 사용중이에요! 누수가 없다고 쓰고있는 친구가 말했는데 진짜 그런거 같아서 만족중입니다! 감사합니다:),0
a2****,헬베이프 젤로: 블루스카이,20230718,5,,난 아직도 연초와전담을 오가는 초보기때문에 전담이 좋은건지 액상이 좋은건지 구분하지못함.. 기대했던것만큼 누수나 액튐이 완벽하게없는건아니지만 크게 신경쓰이지않을정도!,0
kkwh****,헬베이프 젤로: 반타그레이,20230821,5,,디자인 마음에들고 목넘김도 좋아요,0
hyun*****,헬베이프 젤로: 핑크 핑큐,20230808,5,,귀엽고 좋아요 ㅎㅎㅎ,0
junh******,헬베이프 젤로: 블루스카이,20230813,5,,꿀맛입니다ㅜ👍👍👍👍👍,0
kesl******,헬베이프 젤로: 달리아 초콜렛,20230731,5,,역시 젤로 최고에요 귀여워요,0
ej****,헬베이프 젤로: 달리아 초콜렛,20230730,4,,디자인은 만점 팟캡이 잘 깨지기는 해요 0.8옴 맛표현 좋아요,0
321_***,헬베이프 젤로: 달리아 초콜렛,20230725,5,,몇번 떨어트렸더니 캡에 금가가꼬 조만간 시켜야 될 것 같습니당 예뻐서 좋아요,0
adfh****,헬베이프 젤로: 반타그레이,20230823,5,,최고의 전담기기라고 생각,0
psh2***,헬베이프 젤로: 젤로 스마일,20230825,3,,전담중에 최고입니다.,0
js05***,헬베이프 젤로: 블랙 초콜렛,20230822,4,,조금 새능건 있는데 괜찮아용,0
sika******,헬베이프 젤로: 젤로 스마일,20230719,5,,"디자인,사이즈,연무량 모두 만족합니다 1.2 옴 보다는 0.8옴이 좀더 저한테 잘 맞는거 같네요 번창하세요",0
wdsa****,헬베이프 젤로: 반타그레이,20230919,5,,좋았어좋았어 좋았어,0
hyun*****,헬베이프 젤로: 핑크 핑큐,20230729,5,,배송빠르고 이쁘고 좋네요 사용해보고 후기 또 남길게요,0
ehd8***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230801,5,,디자인 너무 만족합니다 다만 코일수명이 뎌금…,0
supe******,헬베이프 젤로: 반타그레이,20230728,5,,제가써보고 좋아서 친구선물해줬는데 좋다고하네요,0
xogh****,헬베이프 젤로: 블루스카이,20230725,5,,회사 동료님과 함께 주문했는데 빠른배송과 낭낭한 서비스에 감동 받았습니다! 감사합니다 :),0
wlau******,헬베이프 젤로: 반타그레이,20230719,5,,배송도 빠르고 기기도 이뻐요 아직 써보진 않았으니 한달후기로 남길게요 서비스 공팟도 감사합니다,0
wjdt********,헬베이프 젤로: 블랙로즈,20230718,5,,장미를 좋아하는데 보자마자 질러버렸습니다 또 재구매하는날이 오기를😜잘쓰겠습니다,0
seun********,헬베이프 젤로: 젤로 스마일,20230806,5,,딱 원하던 제품 입니당,0
hoon****,헬베이프 젤로: 새비 화이트,20230710,5,,토요일에 배송을 안해서 월요일인 오늘 받았지만 주말 제외하면 빨리왔네요 디자인 정말 맘에들고 맛도 좋아요 잘 쓰겠습니다,0
mg5h***,헬베이프 젤로: 블랙로즈,20230728,4,,굿굿굿 조아요 배송빨라요 조아요,0
mila*****,헬베이프 젤로: 블랙로즈,20230720,5,,바다에서 놀다가 빠트려서 다른색으로 재구매해요!! 원래 전담 고장나면 다른걸로 갈아타는데 젤로는 재구매 하게되네요!!,0
zu****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230827,3,,핑크 거미 지워지네요..,0
powe********,헬베이프 젤로: 블랙 초콜렛,20230720,4,,아직 써보진 않았지만 깔끔한 포장에 배송 빠르고 디자인도 깔끔한게 좋을것 같아요~^^만족!!!,0
craz******,헬베이프 젤로: 블랙로즈,20230806,5,,고장나서 또 샀어요,0
jcy4***,헬베이프 젤로: 블랙 초콜렛,20230805,5,,빠른 배송 잘 받았습니당,0
anyk****,헬베이프 젤로: 젤로 스마일,20230707,5,,발라리안 쓰다가 밧데리도 오래 안가고 액상도 어디서 세는지 가끔 안쪽을 딱아야 되서 짜증 날때가 많은데 지인이 알려줘서 삿어요 배터리도 오래 가고 액상이 세지 않아서 좋아요 댜점은 탑캡이 깨지면 안빨린다고 새로 사서 바뀌야 한다고 하네요,0
sbg2***,헬베이프 젤로: 블랙로즈,20230726,5,,몇년전에 전자담배 조금 쓰다가 연초만 폈었는데 신기하고 좋네여. 아직 0.8 1.2 옴이 뭔진 잘 모르겠지만? ㅋㅋㅋ,0
korn****,헬베이프 젤로: 블랙로즈,20230819,5,,배송도 깔끔하고 제품도 좋고 거기에 서비스까지 최고!!!,0
dngu*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230727,5,,디자인도이쁘고 흡입도잘됩니다ㅎㅎ,0
wooj******,헬베이프 젤로: 새비 화이트,20230812,5,,나쁘지않네요 근데 부스트코일은 필수인거같습니다,0
jung*******,헬베이프 젤로: 블랙로즈,20230716,5,,친구가 사용하는거 보고 산거라 성능은 이미 만족이고 디자인도 너무 예뻐서 마음에들어요!!!,0
yjsz*******,헬베이프 젤로: 블러드 샷,20230826,5,,엄청 맘에드내요 ㅋㅋㅋ,0
33tk******,헬베이프 젤로: 블랙로즈,20230707,5,,이전에 쓰던 전자담배는 누수가 심한편이엇는데 젤로는 누수가 제일 적다고 해서 구매햇습니다. 사용할때도 너무 좋고 향 구현도 좋은거 같아요^^,0
rlad*******,헬베이프 젤로: 블랙 초콜렛,20230811,5,,브메E 고장나서 젤로 삿느데 딱 좋아요 입호읍기로 좋아요,0
hy****,헬베이프 젤로: 젤로 스마일,20230807,5,,이쁘구 좋네요~~~~~,0
s100****,헬베이프 젤로: 블랙로즈,20230816,5,,고장없이 잘 사용하고 있습니다. 재구매의사 짱,0
ad****,헬베이프 젤로: 반타그레이,20230807,5,,"2,3일 사용중인데 아직은 누수없고 출력좋네요 쭉쭉빨림 배터리도 널널함 충전에 대한 압박없음 좀 더 써봐야 좋은지 아닌지 알수있을듯",0
kita*****,헬베이프 젤로: 블루스카이,20230510,5,,"신상 블루스카이가 드디어 제 손에 들어왔습니다! 배송은 연휴랑 겹치는 바람에 조금 걸렸네요. 슬슬 두번째 젤로를 장만하고싶어 무슨 색을 살까 고민하던차에 사슴님 인스타에서 운명처럼 블루 컬러 출시 소식을 접하고, 5월에 나오겠지? 하며 매일 들어와서 확인하다가 나오자마자 바로 질렀습니다ㅎㅎ! 블루 컬러 정말 너무너무너무이쁩니다!! 제가 원하던 쨍함이 바로 이거에요! 퍼플 말고는 맘에 쏙 드는 컬러가 없었는데 이제 블루가 제 최애입니다. 기본 투명캡에 검정드립팁은 세련된 느낌, 투명 드립팁을 끼면 시원해 보이고 이쁩니다. 흰색 탑캡이랑 조합하면 장난감 같고 귀엽네요! 흰색이랑 블루 컬러 드립팁도 언젠가는 나오겠죠? 꼭 내주세요...제발 맛표현이나 기능이나 뭐 기타등등은 말해 뭐해요 이미 5개월이나 아무 결함 없이 잘 쓰고 있습니다. 코일이 좀 빨리 타나 싶었는데 액상문제였구요, 누수도 한번도 없었고 후기 보니 탑캡이 잘 깨진다고 하던데 전 멀쩡합니다. 다음에 또 다른 컬러가 나올진 모르겠지만... 혹시나 하며 기대하고 있겠습니다♥",2
gudt*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230705,5,,배손 빠르고 너무 이쁘고 입에 계속 물도있게 되네요 떨어트려서 걱정했는데 기스만가고 잘 작동해서 다행이네요 생닥보다 튼튼한가봐용,0
oooa****,헬베이프 젤로: 새비 화이트,20230725,4,,걍 이뻐요 사용해봐야알겟지만 좋을것같아요 ~!,0
xxxs*****,헬베이프 젤로: 퍼플 네온,20230902,5,,굳ㅇㅇㅇ좋아오 배숑 빠르고,0
cs****,헬베이프 젤로: 블루스카이,20230823,5,,배송빠르고 디자인 깔끔하고 좋음,0
dudt******,헬베이프 젤로: 반타그레이,20230826,5,,배송도 빠르고 좋습니다:),0
kimy****,헬베이프 젤로: 블랙로즈,20230627,5,,후기많고 별점 많은것에는 이유가 있네요역시! 배송빠르고 꼼꼼히 포장해서 오고 심지어 서비스로 카트리지 한개까지 보내주시고 너무 감사합니다! 혹시라도 앞으로 전담을 또 사게된다면 여기로 오겠습니다!,0
tomo***,헬베이프 젤로: 젤로 옐로,20230720,5,,"^^ 제품 받아서 기분 좋게 뜯어봤어요 상품 상세 설명에 0.8옴 하나 1.2하나가 구성품으로 있다고 써있는거 제품 받고 다시 확인했어용 추가 구매로0.8 메쉬 하나 0.8 부스트 하나 샀는데 1.2 두개 0.8메쉬 하나 0.8부스트 하나 이렇게 들어있더라구요 잉 불쾌해! 이러고 있었는데 1.2옴을 하나 더 보내주신거네요,,,? 불쾌함가져서 미안해여..🥹 암튼 기기 넘귀여워요 젤로옐로 딱 제 컬러에용,, 💙",0
choi******,헬베이프 젤로: 새비 화이트,20230719,5,,빠른배송 감사합니다. 써비스 팁도 주셨네요 ㅋ 잘쑤겠습니다 번창하십시요,0
nabi****,헬베이프 젤로: 블루스카이,20230803,5,,사용중인데 만족중입니다 금연할듯,0
rain******,헬베이프 젤로: 블루스카이,20230712,5,,실물 디자인도 이쁘고 좋아요! 손편지도 감사해요 잘 써보겠습니다,0
275j***,헬베이프 젤로: 달리아 초콜렛,20230719,5,,제가 노란색 기기 쓰다가 지인 선물할려고 추가로 구매 했어요~ 담엔 파란색으로 제거도 구매해야겠습니다,0
yas0***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230729,5,,회사에서 전담피는 사람들 전부 젤로로 기기가 통일되고 있어서 저도 구매했어요 호텔핑크 이쁘네요ㅎ 따로 서비스도 챙겨주시고 완전 만족합니다,0
vosa****,헬베이프 젤로: 달리아 초콜렛,20230817,5,,아보카도 쓰다가 넘어왔어요 실물 영접,0
v4****,헬베이프 젤로: 블루스카이,20230723,5,,빠른배송감사합니다~ 컬러좋네요!,0
ra****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230821,5,,단맛이 좋고 디자인 좋네요,0
sc****,헬베이프 젤로: 블랙로즈,20230726,5,,새로운 기기에 대한 거부감이 있었는데 바꾸길정말잘했네요!!,0
mn03***,헬베이프 젤로: 핑크 핑큐,20230704,5,,배송 빠르고 제품 잘 사용하고 있습니다. 문의 드린 내용 친절하게 응대 해주셔서 감사합니다. 샘플용 액상도 좋았습니다! 샘플 액상에 대한 정보도 여쭤보고 싶어요!,0
wook****,헬베이프 젤로: 새비 화이트,20230717,5,,led 창이 있어서 상태확인 용이하네요 정말이쁘고 가볍고 작은사이즈여서 주머니에 속 들어가고 옷입을때 티가 안나요,0
dlwo*******,헬베이프 젤로: 젤로 옐로,20230825,5,,개안네요 많이 파세요,0
yunp*****,헬베이프 젤로: 블러드 샷,20230721,3,,제꺼가 불량인지는 모르겠는데 팟이 너무 빨리 타네요 액상 문제인지 기기 문제인지는 모르겠습니다,0
karm****,헬베이프 젤로: 반타그레이,20230822,5,,배송도 빠르고 설명도 좋네요,0
clov*******,헬베이프 젤로: 블랙로즈,20230726,5,,배송도 빠르고 사장님 너무친절하시고 또구매하고싶네요^^,0
zz18****,헬베이프 젤로: 블랙로즈,20230725,5,,내인생 마지막 전담이길... 사용법 간단하고 가격대비 연무량도 좋네요,0
mn****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230703,5,,폴블랑코 팬이어서 디자인 하나 보고 샀는데 성능도 너무 만족스럽습니다. 사람들이 왜 젤로 젤로 하는지 알 것 같아요 잘 쓰겠습니다~,0
wlsq*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230614,5,,젤로 사려고 대기중 이였는데.. 마침 한정판이 나와서 바로 구매했습니다 디자인 정말 예쁩니다 여성분들 좋아할 디자인 인거같아요 그리고 사슴에서 구매하기 잘한거같아요 서비스도 주시구 감사합니다 잘 사용해볼게요 디어베이프 화이팅!,0
micr******,헬베이프 젤로: 달리아 초콜렛,20230714,5,,사이즈 작아서 좋구요.아직 새거라서 그런지 배터리 오래가서 좋네요.캡이랑 팁 따로사서 커스터마이징하는것도 재밌네요.,1
ww****,헬베이프 젤로: 블랙로즈,20230810,5,,한달 사용해봤는데 누수도 거의 없고 배터리 오래가고 다른거랑 비교하다가 젤로 사길 잘했어요,0
kims*****,헬베이프 젤로: 핑크 핑큐,20230727,5,,색상도 맘에들고 담에 또 쓸 일 있으면 구매하겠습니다.,0
wodu*******,헬베이프 젤로: 블랙로즈,20230728,5,,2번째 구매인데 기기 너무예쁘게 잘 나왔어요,0
tydt******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230725,5,,맛표현도 좋고 누액은 좀 있어봐야겠지만 일단 좋을듯하네요,0
pe****,헬베이프 젤로: 반타그레이,20230823,5,,액상이 전혀 새지 않습니다,0
zkzk****,헬베이프 젤로: 블랙로즈,20230819,5,,입문자 가릴거 없이 추천 가성비 굿,0
o_o_***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230630,5,,첫 전담인데 넘이뻐용 추천 많이 받은제품이라 기능은 믿고 씁니다 서비스도 챙겨주셔서 좋아용🥰,1
wi****,헬베이프 젤로: 반타그레이,20230728,5,,첫 액상담배 잘 구매 했어요~!!,0
kkan******,헬베이프 젤로: 새비 화이트,20230821,5,,너무 좋아요 많이파세요,0
ghoo******,헬베이프 젤로: 반타그레이,20230725,5,,배터리가 말도 안되게 오래가요 어떻게 이럴수가 있지?,0
tnrk****,헬베이프 젤로: 퍼플 네온,20230811,1,,탑캡이 너무 잘깨지고 코일이 연타도 안하는데 수명이 너무 짧아서 코일을 너무 자주 사게되네요..,4
ma****,헬베이프 젤로: 핑크 핑큐,20230727,5,,두 번째 구매입니다! 사은품 감사해요,0
dand******,헬베이프 젤로: 젤로 스마일,20230801,5,,배송도 빠르고 디자인도 예뻐용!,0
thai******,헬베이프 젤로: 블랙로즈,20230616,5,,디자인 너무 예뻐서 구매를 했는데 액상 전자담배 처음 써봤는데 괜찮네요!!! 사용하는법 간단하고 포장도 맘에 들고 잘 샀어요! 좋습니다!!!ㅎ 블랙로즈 넘 내 스타일~서비스 감사합니다,1
sh****,헬베이프 젤로: 젤로 스마일,20230821,5,,좋아요 너무좋아요ㅋ,0
cek1***,헬베이프 젤로: 반타그레이,20230722,5,,배송이 빨라도 너무빠르고 기기는 너무이쁘고!!! 대만족입니다👍🏻😏,0
rina****,헬베이프 젤로: 블랙로즈,20230712,5,,디자인도 너무 예쁘고 발라리안만큼 성능도 좋은것같습니다 ㅎ 누수없고 배터리도 커요! 코일도 잘 챙겨주셔서 감사합니다^^,0
gudn***,헬베이프 젤로: 블러드 샷,20230824,5,,굳굳굳 넘 좋아요!!,0
dlgu********,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230613,5,,"쯔짜단베이 근본 디어와 폴형이라니!! 일단 라인업부터 두근대는데 디자인은 더 미쳤습니다 ㅋㅋㅋ 폼 미쳤따이🚙🚙. 브이쓰루 쓰다가 잃어버려서 젤로 처음 사용해보는데, 젤로 젤로 하는 이유가 있었네요. 만족스럽게 밀어주는 기기 오랜만인 것 같습니다. 단맛이 약간 부족하다는 말이 많던데, 저는 너무 달면 또 별로라서 저한테는 정말 딱 맞는 기기인 것 같아요. 그렇다고 단맛이 부족하냐면 그건 또 아닙니다. 배터리도 무진장 오래가네요. 충전 안하고 3일째 쓰고있습니다. 최곱니다. 번창하십쇼!",0
doac***,헬베이프 젤로: 반타그레이,20230823,5,,팟도 오래가고 배터리도 오래 갑니다,0
alli*****,헬베이프 젤로: 새비 화이트,20230728,5,,발라비안맥스 쓰다가 누수 나오고해서 젤로 바꾸니 좋네요👍👍,0
kimb****,헬베이프 젤로: 블루스카이,20230530,5,,"일단 사은품으로 코일주는거 너무 감동이였어요. 굿굿 기기는 발라리안, 브이쓰루, 아보카도 베이비 그리고 이번에 구매한 젤로까지 사용해봤는데 그냥 젤로 미만 잡인것 같아요. 여태 브이쓰루만 4개를 사용할만큼 브이쓰루 팬이였는데 젤로를 구매후 브이쓰루는 이제 그만 놔줘야할것 같아요. 저에게는 만족감이 쓰루 이상입니다! 일단 젤로의 극장점은 오래가는배터리와 누수 그리고 디자인이라 생각드네요. 뭐 단맛표현이 잘 안된다하시는데 저처럼 단맛을 선호하지 않는 사람에게는 오히려 좋았어요. 잘 사용해보고 더 디테일한 부분은 한달후기남겨보도록 할게요!",1
hung****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230712,5,,디자인도 예쁘고 성능도 좋아요 다른 제품 쓰다가 추천받고 바꾸는 건데 누수가 없으면 좋겠어요,0
whit**********,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230627,5,,"디자인이 굉장히 예쁩니다 서비스도 주시고, 자필메세지 까지.. 잘쓰겠습니다 ! 아 그리고 기존에 있던 똑같은 기기 두세달 써본결과 누수가 정말 없습니다 다른기기들은 차를 타거나 그냥 놔두고만 있어도 새는경우가 있었는데 젤로는 누수가 정말 없더라구요 그점은 진짜 좋았습니다.",0
9702***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230726,5,,상품 잘 받았습니다. 디자인 및 기능면에서 만족합니다.,0
scal*****,헬베이프 젤로: 반타그레이,20230824,5,,단맛표현이 인상적이네요...,0
lgj1****,헬베이프 젤로: 블루스카이,20230731,5,,두개째 쓰고있는데 젤로 좋습니다 추천,0
limh*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230714,5,,사은품도 주시고 감사합니다 콜라보제품이 예뻐서 샀는데 매우 만족합니다,0
elwk*******,헬베이프 젤로: 블러드 샷,20230713,5,,디자인도 좋구 무화량도 좋구 무엇보다 상담직원분 신속정확^^,0
aash****,헬베이프 젤로: 블루스카이,20230718,4,,"젤로 본체 자체는 튼튼해서 매우 좋습니다. 다만, 기본 캡이 생각보다 약하네요. 자주 떨구는 편인데 본체는 아무 흔집도 없지만 기본 캡은 금이 갔네요. 금이 갔어도 사용하는데 아직 사용하는대 문제가 없습니다. 팟 여러개 구매 했는데 부스터가 제일 연기가 많이 나오고 맛을 경험하는데 좋습니다.",0
dndu*******,헬베이프 젤로: 새비 화이트,20230728,5,,전담이 필요한데 뭐실지 고민이면 걍 사세요 ㅋㅋㅋ 미쳣습니다,0
gjak****,헬베이프 젤로: 블러드 샷,20230727,5,,잘받았습니다 서비스도감사히 받겠습니당,0
bm****,헬베이프 젤로: 젤로 스마일,20230717,5,,3개 구매해서 사용중인데 AS 요청드렸더니 너무 친절하게 대응해주셔서 기부니가 너무 좋았습니다.대박나세요,0
itd9*****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230820,5,,여고생쨩 에디션 좋아요,0
wlsc******,헬베이프 젤로: 블랙로즈,20230729,5,,기기가 너무 쓸만해서 하나더 추가로 구매했네요 ㅎㅎ,0
sinc*******,헬베이프 젤로: 블랙로즈,20230706,5,,회사 직원추천으로 샀는데 좋아요~~ 왜 추천했는지 알겠어여~~촥촥 감겨요~~사은품도 주셔셔 감사합니다~~,0
rous******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230726,4,,감사합니다. 잘 받았습니다.,0
jheh****,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230801,5,,첫 전자담배인데 선택잘한듯,0
pong********,헬베이프 젤로: 젤로 스마일,20230622,5,,일단 디자인 너무 예쁘네요. 밑에 리뷰 따라 똑같이 팁도 사고 스티커도 붙여봤어요. 발라리안만 3년 정도 쓰다 잃어버린 김에 교체했는데 확실히 단맛은 덜합니다. 근데 전 단 맛을 별로 안 좋아해서 오히려 좋아예요. 팟 액상 용량이 조금 작은 감이 있지만 그래도 이 액상 저 액상 피면서 하루 보내기 좋기도 하네요.,0
omw0***,헬베이프 젤로: 블랙로즈,20230718,5,,상품도 마음에 들고 서비스까지 주셨는데 배송도 하루만에 왔네요!! 역대급입니다!!,0
ks02***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230620,4,,부푸 브이쓰루 pro 쓰다가 갈아탔습니다~ 부푸보다 조금 커서 아직 적응중이에요 누수 없다는 리뷰 보고 샀는데 더 살펴보니 가끔 팟 불량이 있나봐요... 안걸리기를 빌 뿐입니다 ㅠㅠ 디자인은 이쁘고 맘에드는데 거미는 프린팅 마감이 조금 불량인건지... 디자인 의도인건지 모르겠지만 조금 많이 흐릿해요... 구멍이 많... 그래도 잘 써보겠습니다...!,0
free****,헬베이프 젤로: 블랙로즈,20230725,5,,블랙로즈랑 새비 화이트 시켯는데 벤타그레이가옴 제품은 참 좋습니다,0
rkde********,헬베이프 젤로: 블랙로즈,20230707,5,,첫 전자담배를 젤로로 구매했는데 사용법도 쉽고 전담에 대해 잘 모르지만? 모든 면에서 만족스러웠어요! 한달 넘게 사용중인데 아직 누수현상 같은 건 없었습니당,0
min2*****,헬베이프 젤로: 핑크 핑큐,20230820,5,,배송빠르고 너무 이쁘네요^^,0
ghkd********,헬베이프 젤로: 반타그레이,20230801,5,,"크기,디자인 다 만족스러워요ㅔ",0
gm****,헬베이프 젤로: 블러드 샷,20230728,5,,잘쓰고 있습니다 오래쓸꺼겉아요 만족 👍 👍 👍 👍,0
ddun****,헬베이프 젤로: 퍼플 네온,20230817,5,,액상 전혀 새는거 없이 아주 잘 사용하고있습니다,0
jieu********,헬베이프 젤로: 달리아 초콜렛,20230622,5,,"너무 귀엽고 이쁩니다. 커스텀 할 수 있는게 최대 장점인거같아요! 발라리안 쓰다가 처음 써보는데 너무 단맛은 쉽게 질리고 입이 텁텁한데, 젤로는 단맛이 덜 올라와서 저는 이 점이 좋았어요. 배터리도 깡패고 뭐하나 빠지는 점이 없어 너무 만족스럽습니다.",0
sonk****,헬베이프 젤로: 블러드 샷,20230804,5,,배터리 오래가고 액누수 없고 정말 좋네요 기존에 폐호흡용 사용하다가 이번기계사용하니 뭔가 타격감이 약간 부족한듯 하네요 그래도 만족합니다^^,0
wawa****,헬베이프 젤로: 블러드 샷,20230818,5,,상품 만족합니다 많이 파세요,0
bwoo*****,헬베이프 젤로: 젤로 옐로,20230824,5,,배송 무지빠르네요~,0
gkrd******,헬베이프 젤로: 반타그레이,20230815,5,,연초랑 흡입감도 비슷하고 무화량도 좋고 전반적으로 괜찮은 제품입니다 굿굿,0
xc****,헬베이프 젤로: 블루스카이,20230819,5,,사용하기도 간편하고 좋은것같습니다,0
xix3***,헬베이프 젤로: 블루스카이,20230821,5,,좋습니다 쓰기도편하구요,0
hwjo****,헬베이프 젤로: 블랙로즈,20230801,5,,기기상태 좋습니다 추천,0
ao****,헬베이프 젤로: 블랙로즈,20230720,5,,엄청 빠른배송 감사합니다 유명한데는 다 이유가 있나봐요!,0
gkek****,헬베이프 젤로: 블랙로즈,20230725,5,,저아용 ㅎㅎ 추천 받아서 삿어요~,0
chlg********,헬베이프 젤로: 새비 화이트,20230720,5,,디자인이 생각보다 너무 만족스럽습니다~! 제품은 아직 사용전이라 사용해봐야 할 듯하네요,0
soon********,헬베이프 젤로: 블러드 샷,20230823,5,,아주 아주 좋아요오,0
whor***,헬베이프 젤로: 블러드 샷,20230727,5,,감사합니다 배송빠르고 좋습니다,0
ki****,헬베이프 젤로: 블랙로즈,20230701,5,,색상변경 뒤늦게 부탁드렸는데 친절히 응대해주시면서 변경해주셔서 감사합니다!! 그레이 존예입니다!! 그립감 좋은데 들은대로 맛표현이 쪼끔 아쉽긴한데 그거빼곤 다 만족입니당,0
esna****,헬베이프 젤로: 젤로 스마일,20230725,5,,진짜 만족만족만족 합니다 너무 이뻐요... 맛표현도 생각했던거 보다 잘해줘서 후회없는 구매인것 같습니다! 앞으로도 필요한거 있으면 많이 주문할게요! ㅎㅎ,0
mand******,헬베이프 젤로: 반타그레이,20230724,5,,색깔이 태양광과 조명에 따라 달라보이는게 맘에들어요,0
a645****,헬베이프 젤로: 블랙로즈,20230819,5,,배송도 빠르고 만족 합니다!!,0
yo****,헬베이프 젤로: 블랙로즈,20230704,5,,지인을 통해 기기 확인후 구매했습니다. 빠른 배송 감사합니다.,0
bjy7***,헬베이프 젤로: 블랙로즈,20230916,5,,좋습니당👍👍👍,0
rlff****,헬베이프 젤로: 달리아 초콜렛,20230724,5,,진짜ㅜ최고의 기기입니더,0
skyp*******,헬베이프 젤로: 달리아 초콜렛,20230707,5,,배송빠르게 오고 제품 넘 맘에들어요! 뜯기전에 사진찍은건데 지금 빨리 충전중입니다 두근두근!! 이 전 기계는 누수가 너무 심했는데 ㅠ 제발 이건 누수가 없길 기대해봅니다 ㅠㅠ,0
wlsd***,헬베이프 젤로: 블랙로즈,20230817,5,,이뿌고 좋습니다 많이 파세요,0
matt******,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230719,5,,기기 너무 좋고 누수도 없고 연무량도 많고 a/s도 너무 좋아요 번창하세요,0
meza***,헬베이프 젤로: 블러드 샷,20230801,3,,안녕하세요 어제 젤로 받았습니다 0.8옴 팟 장착하고 액상 주입했는데요 탄맛이 너무 많이 납니다 와트조절도 권장 와트로 조절했구요 액상 주입하고 15분 뒤에 사용했습니다,0
dahy********,헬베이프 젤로: 블랙 초콜렛,20230908,5,,굿굿 좋아요좋아요 ㅎㅎ,0
4614***,헬베이프 젤로: 호텔 핑크(폴블랑코 한정판),20230706,5,,이사하고 이사한집에서 연초는 못필꺼같아서 아는동생이 기기가 좋다고해서 추천 받아서 구매 했습니다 괜찮고 연기도 충분하고 하 행복합니다,0
pois******,헬베이프 젤로: 새비 화이트,20230723,5,,디자인이 너무 예뻐서 샀어용 잘 쓸게요~,0
eu****,헬베이프 젤로: 블러드 샷,20230801,5,,가볍고 좋다고 하네요!,0
nfrk****,헬베이프 젤로: 블랙로즈,20230817,5,,배송이 빠르며 만족하게 사용중입니다,0
lhs5*****,헬베이프 젤로: 퍼플 네온,20230820,5,,누수 없고 잔고장도 없습니다.,0
lhs5*****,헬베이프 젤로: 블랙로즈,20230820,5,,누수 없고 잔고장도 없습니다.,0
rock***,헬베이프 젤로: 젤로 스마일,20230912,5,,좋습니다 좋습니다 좋습니다 좋습니다,0
chlg********,헬베이프 젤로: 젤로 옐로,20230824,5,,결국하나더샀음...ㅋ,0
eodu*****,헬베이프 젤로: 달리아 초콜렛,20230822,5,,2대째 구매했습니다,0
sang*******,헬베이프 젤로: 블랙로즈,20230709,5,,너무 친절하게 답변해주시고 정말 배송이 빨라요!! 모든게 완벽합니다!! 많이 구매해보세요,0
kkan******,헬베이프 젤로: 반타그레이,20230816,5,,세개째 구입 선물하기 좋아요,0
wrla*****,헬베이프 젤로: 블루스카이,20230818,5,,포장부터 배송까지 확실했습니다!,0
agar*****,헬베이프 젤로: 블랙 초콜렛,20230817,5,,색도 너무 예쁘고 맛 표현도 너무 좋아요~,0
